case,tumor_id,tumor_n_wgd,tumor_fraction_diploid,model_id,model_type,model_n_wgd,model_fraction_diploid,cancer_type,loh_union,loh_match,loh_shared,loh_model,loh_tumor,cn_equal,cn_equal_wgd,cn_mean_sq_diff,cn_mean_sq_diff_wgd,cn_correlation,tumor_consensus_purity,tumor_consensus_ploidy,model_consensus_purity,model_consensus_ploidy,is_wgd_tumor,is_wgd_model,wgd_status
HCM-CSHL-0860-C18,HCM-CSHL-0860-C18-06A,0,0.5148449132626518,HCM-CSHL-0860-C18-85M,model,0,0.6007032273110525,COAD,0.3174030820013275,0.7374667947775957,0.9166711515347219,0.0029420734441992715,0.08038677502107888,0.8684700810988529,0.8684700810988529,0.13476291371374297,0.13476291371374297,0.8336203784797649,0.867367342,2.012779878,0.997374307,2.069406392,False,False,Both diploid
HCM-CSHL-0868-C56,HCM-CSHL-0868-C56-06A,0,0.4080512351326624,HCM-CSHL-0868-C56-85A,model,1,0.04161957555208726,OV,0.5993218879500565,0.5480723180076629,0.7291498484114597,0.08890802432592433,0.18194212726261594,0.1271045158926445,0.49938627828157917,3.7158560043968123,1.5748282495190986,0.5377597701746549,0.352909833,1.703926206,0.993511268,3.152295866,False,True,Model WGD
HCM-CSHL-0878-C18,HCM-CSHL-0878-C18-06A,0,0.730782340383546,HCM-CSHL-0878-C18-85A,model,0,0.7286654826615001,COAD,0.2555298423120392,0.9595619208087616,0.9896668640008611,0.002368010333135999,0.007965125666002906,0.9957580431908329,0.9957580431908329,0.005931394153077714,0.005931394153077714,0.985604245696157,0.727199112,1.752906897,0.996348647,1.817350867,False,False,Both diploid
HCM-CSHL-0907-C50,HCM-CSHL-0907-C50-06A,1,0.2953554706420537,HCM-CSHL-0907-C50-85B,model,2,0.01982311680390363,BRCA,0.5300396462336078,0.907060177350572,0.9507382092818829,0.01673752758193854,0.03252426313617853,0.018405249110320286,0.3253262158956109,3.3842118920521944,3.050081553973903,0.8634568908611573,0.1,2.48,0.99159217,3.910592425,True,True,Both WGD
HCM-CSHL-1262-C19,HCM-CSHL-1262-C19-06A,1,0.09626320793642251,HCM-CSHL-1262-C19-85M,model,1,0.1204635559621836,COAD,0.1982311680390363,0.5804524886877828,0.9168326067847083,0.08153490124320542,0.0016324919720861813,0.6470748596041656,0.6470748596041656,0.4695127492139651,0.4695127492139651,0.8072518188153349,0.806666667,3.25,0.943394534,3.05748681,True,True,Both WGD
HCM-CSHL-1264-C25,HCM-CSHL-1264-C25-01A,0,0.7763665392964139,HCM-CSHL-1264-C25-85A,model,0,0.9434189046158262,IPMN,0.14880792207093269,0.0019288728149487644,0.8514791094845989,0.012754964748937087,0.13576592576646396,0.7243804724181063,0.7243804724181063,0.6684190490002356,0.6684190490002356,-0.001198170947227933,0.443040386,1.962773146,0.996656781,2.012418923,False,False,Both diploid
HCM-CSHL-1265-C25,HCM-CSHL-1265-C25-01A,1,0.006099420555047271,HCM-CSHL-1265-C25-85A,model,1,0.0005381841666218179,PAAD,0.21301329314891557,0.8672730335186121,0.9717273917801338,0.000609942055504727,0.027662666164361444,0.6582648576342442,0.6582648576342442,0.9063634626409326,0.9063634626409326,0.791813123634195,0.857264919,3.645593931,0.993162613,3.963196829,True,True,Both WGD
HCM-CSHL-1266-C20,HCM-CSHL-1266-C20-06A,2,0.0016504314443069085,HCM-CSHL-1266-C20-85N,model,2,0.0019374629998385447,READ,0.48761279443158784,0.9768220448107133,0.9886981325009419,0.005220386416231635,0.006081481082826543,0.8136085910016664,0.8136085910016664,0.2213664136271061,0.2213664136271061,0.9406340810540806,0.836712452,3.803452678,0.995030334,3.759648315,True,True,Both WGD
HCM-CSHL-1268-C24,HCM-CSHL-1268-C24-06A,0,0.7896955671564143,HCM-CSHL-1268-C24-85M,model,0,0.7891573829897924,AMPV,0.0719731625495578,0.9703389830508474,0.9978652028057334,0.00046642627773890895,0.0016683709165276357,0.9985897667691195,0.9985897667691195,0.0025311878502983186,0.0025311878502983186,0.9894087932241865,0.368053788,2.137697375,0.993113887,2.083360454,False,False,Both diploid
HCM-CSHL-1269-C18,HCM-CSHL-1269-C18-06A,1,0.23665751753583408,HCM-CSHL-1269-C18-85M,model,1,0.2553145686453904,COAD,0.20381034389968247,0.612270046650823,0.9209766248676964,0.07644009113251889,0.0025832839997847264,0.7353577584626105,0.7353577584626105,0.27003337367513847,0.27003337367513847,0.8739493746303891,0.861624,2.90185542,0.975926809,2.740101927,True,True,Both WGD
HCM-SANG-0265-C18,HCM-SANG-0265-C18-06A,1,0.1767934987352672,HCM-SANG-0265-C18-85A,model,1,0.17688319609637085,COAD,0.25287480042337157,0.9809875141884222,0.9951922214448451,0.00048436574995963617,0.004323412805195271,0.9254976820289065,0.9254976820289065,0.07821107172075266,0.07821107172075266,0.9495475498806676,0.580502,2.93239657,0.990402833,2.765,True,True,Both WGD
HCM-SANG-0271-D12,HCM-SANG-0271-D12-31B,1,0.3307859282779901,HCM-SANG-0271-D12-85B,model,2,0.0005381841666218179,COTA,0.24259548284089483,0.837018413074022,0.9604614032255171,0.003713470749690544,0.03582512602479235,0.0024242199933380212,0.5200044413190718,6.127373329878974,0.6350531107738998,0.8827851160099721,0.559086,2.45,1.0,4.81,True,True,Both WGD
HCM-SANG-0272-C20,HCM-SANG-0272-C20-01B,0,0.6724611161939615,HCM-SANG-0272-C20-85A,model,1,0.06431300791130724,READ,0.1796279353461421,0.9867172675521821,0.9976140501946432,0.0005561236388425452,0.0018298261665141812,0.08208982384626583,0.33674843499781626,2.9881896928228273,1.0006733148929976,0.765143693333471,0.4787962,2.092054143,0.991620333,3.303401513,False,True,Model WGD
HCM-SANG-0277-C18,HCM-SANG-0277-C18-01B,0,0.8729347182605888,HCM-SANG-0277-C18-85A,model,0,0.8675169976499292,COAD,0.055953213856448344,0.987495992305226,0.9993003605833917,0.00026909208331090897,0.0004305473332974544,0.9975030759209669,0.9975030759209669,0.0029130780922052542,0.0029130780922052542,0.9851924125066258,0.466666667,2.055169551,0.986347667,2.058902467,False,False,Both diploid
HCM-SANG-0284-C18,HCM-SANG-0284-C18-01A,1,0.0724395888272967,HCM-SANG-0284-C18-85A,model,1,0.07032273110525088,COAD,0.30441490411352096,0.8470151452648949,0.953429130114992,0.045189530524011985,0.0013813393609959995,0.7489457612330959,0.7489457612330959,0.2748109640831758,0.2748109640831758,0.9421702428847669,0.2130802,3.374002669,0.9712088,3.106777798,True,True,Both WGD
HCM-SANG-0287-C20,HCM-SANG-0287-C20-01A,0,0.9943490662504709,HCM-SANG-0287-C20-85A,model,1,0.2315806468973683,READ,0.29899718350286136,0.0008399832003359933,0.7012539691082288,0.29858457564178464,0.0001614552499865454,0.4464025633556656,0.025487911447713372,0.7198150305854938,2.3685551995339353,0.0318905770411373,0.26935,1.951250165,0.996666667,2.585365747,False,True,Model WGD
HCM-SANG-0294-C15,HCM-SANG-0294-C15-01A,1,0.1320524550167734,HCM-SANG-0294-C15-85A,model,1,0.17878478015176794,ESCA,0.25000448486805515,0.8094144661308841,0.9523527617817484,0.03849810738568071,0.009149130832570906,0.7385277421717634,0.7385277421717634,0.3284013916865043,0.3284013916865043,0.8088304567986335,0.1843082,2.817859081,0.991736167,2.751040238,True,True,Both WGD
HCM-SANG-0297-C15,HCM-SANG-0297-C15-01A,1,0.12575570026729813,HCM-SANG-0297-C15-85A,model,1,0.011301867499058177,ESCA,0.4444145453240766,0.6603963993056957,0.8490752202070215,0.060276626661643615,0.09064815313133488,0.4967551622418879,0.4967551622418879,0.771589233038348,0.771589233038348,0.7397383905472978,0.4436626,3.119570914,0.986804333,3.094932123,True,True,Both WGD
HCM-SANG-0310-C15,HCM-SANG-0310-C15-01A,1,0.2043485280663043,HCM-SANG-0310-C15-85A,model,1,0.21602712448199773,ESCA,0.4582996968229195,0.9282890358946256,0.9671348868916276,0.02820085033098326,0.0046642627773890895,0.8683563175549758,0.8683563175549758,0.1701639955273947,0.1701639955273947,0.883465506787206,0.5887082,2.51,0.985189333,2.460470595,True,True,Both WGD
HCM-SANG-0311-C15,HCM-SANG-0311-C15-08A,0,0.993685305778304,HCM-SANG-0311-C15-85B,model,0,0.7800620705738838,ESCA,0.023680103331359992,0.013636363636363636,0.9766428071686131,0.0231598586369589,0.00019733419442799992,0.7982772037134223,0.7982772037134223,0.20250095007148156,0.20250095007148156,0.056677037853529254,0.23,2.01,0.98,2.1,False,False,Both diploid
HCM-SANG-0314-C15,HCM-SANG-0314-C15-01A,0,0.7610641694921335,HCM-SANG-0314-C15-85A,model,1,0.0006458209999461816,ESCA,0.0715246757440396,0.9673940305994482,0.9976678686113054,0.00039466838885599985,0.0019374629998385447,0.0006709218829331979,0.6053891346921012,3.551298324508595,0.4854029157902372,0.8867982259879348,0.5446324,2.085,0.939698167,3.889557903,False,True,Model WGD
HCM-SANG-0517-C20,HCM-SANG-0517-C20-01A,1,0.17638089087419048,HCM-SANG-0517-C20-85A,model,1,0.10306226790807814,READ,0.15009956407082503,0.99151428229951,0.9987262974723283,8.969736110363634e-05,0.0011840051665679995,0.8100593111203817,0.8100593111203817,0.2393122086590608,0.2393122086590608,0.8658312196559955,0.458968293,2.872357487,0.974979762,2.999653728,True,True,Both WGD
HCM-SANG-0518-C18,HCM-SANG-0518-C18-01A,0,0.7049136214412572,HCM-SANG-0518-C18-85A,model,1,0.04707317510718834,COAD,0.23217264948065228,0.794004017926132,0.9521733670595411,0.030030676497497445,0.017795956442961447,0.11116433308769344,0.5103352984524687,2.3729918938835666,1.3322218128224024,0.3786038189339827,0.356483337,1.884313769,0.993014041,3.340525707,False,True,Model WGD
HCM-SANG-0519-C20,HCM-SANG-0519-C20-01A,0,0.7061155660800459,HCM-SANG-0519-C20-85A,model,0,0.6974687404696553,READ,0.21093231437131119,0.9789930260248342,0.9955689503614804,0.0032111655275101807,0.001219884111009454,0.9677720776841334,0.9677720776841334,0.03730304140710883,0.03730304140710883,0.936201491995473,0.485872562,1.853387859,0.998925962,1.842963351,False,False,Both diploid
HCM-SANG-0522-C18,HCM-SANG-0522-C18-01A,0,0.8506000753457833,HCM-SANG-0522-C18-85A,model,0,0.7919200617117844,COAD,0.15061980876522613,0.4340161981896141,0.9147516280071041,0.08517661410401306,7.175788888290906e-05,0.8283459150238056,0.8283459150238056,0.3629500896106012,0.3629500896106012,0.6715473633699685,0.262901243,2.129141861,0.994770055,3.885421128,False,False,Both diploid
HCM-SANG-0523-C15,HCM-SANG-0523-C15-01A,1,0.00025115261109018175,HCM-SANG-0523-C15-85A,model,1,0.00044848680551818167,ESCA,0.21826955850958865,0.8472096654886168,0.966650521141668,0.03076619485854726,0.0025832839997847264,0.9975892695305419,0.9975892695305419,0.005981511691136488,0.005981511691136488,0.9973838549634805,0.585148486,3.872212272,0.981610813,3.521242306,True,True,Both WGD
HCM-SANG-0527-C18,HCM-SANG-0527-C18-01A,1,0.0003049710277523635,HCM-SANG-0527-C18-85A,model,1,0.0005202446944010907,COAD,0.12545072923954578,0.15672815672815674,0.8942109323143713,0.054553935023231616,0.05123513266239707,0.39943025179195,0.39943025179195,1.7883661091711083,1.7883661091711083,0.6265056255949805,0.425400726,2.243417482,0.986022961,3.866385406,True,True,Both WGD
HCM-SANG-0529-C18,HCM-SANG-0529-C18-01A,1,0.1681107941804352,HCM-SANG-0529-C18-85A,model,1,0.05577381913424107,COAD,0.2959474732253377,0.6897011577862642,0.9081678417020971,0.08614534560393233,0.005686812693970544,0.5349722674769811,0.5349722674769811,0.5966245034688535,0.5966245034688535,0.6272537247357359,0.365885263,2.946092537,0.981949317,2.913716931,True,True,Both WGD
HCM-SANG-0530-C15,HCM-SANG-0530-C15-08A,1,0.26604237303338535,HCM-SANG-0530-C15-85A,model,1,0.14581203021007122,ESCA,0.3513983818596057,0.9777414743720645,0.9921783901117629,0.0009866709721399996,0.006834938916097088,0.7043255601280293,0.7043255601280293,0.3826245999085505,0.3826245999085505,0.704152445605685,0.500533224,2.194834199,0.989621755,2.559605998,True,True,Both WGD
HCM-SANG-0533-C20,HCM-SANG-0533-C20-01A,1,0.02992303966417308,HCM-SANG-0533-C20-85A,model,1,0.03727822327467126,READ,0.010978956999085087,0.8218954248366013,0.9980445975279407,0.001004610444360727,0.0009507920276985451,0.8396012603416189,0.8396012603416189,0.2637135855244974,0.2637135855244974,0.845134189066172,0.522323961,3.779469956,1.0,3.696764391,True,True,Both WGD
HCM-SANG-0535-C20,HCM-SANG-0535-C20-08A,0,0.7656925533250811,HCM-SANG-0535-C20-85A,model,0,0.6885707622481747,READ,0.22036847675941373,0.6532888309996744,0.9235957878119225,0.07565075435480688,0.0007534578332705451,0.8107336412905103,0.8107336412905103,0.19863237915105664,0.19863237915105664,0.6528861188320291,0.247352057,2.222628536,0.988221863,1.884839049,False,False,Both diploid
HCM-SANG-0536-C18,HCM-SANG-0536-C18-08A,1,0.07114794682740434,HCM-SANG-0536-C18-85A,model,1,0.1484311931542974,COAD,0.20450998331629083,0.8567543859649123,0.9707048418635523,0.028129092442100354,0.0011660656943472724,0.7779195217961802,0.7779195217961802,0.22845895903192887,0.22845895903192887,0.8454588446896955,0.284464576,2.952379404,0.994042076,2.903703484,True,True,Both WGD
HCM-SANG-0537-C18,HCM-SANG-0537-C18-01A,0,0.7049853793301402,HCM-SANG-0537-C18-85A,model,0,0.6523868467789677,COAD,0.23681897278582065,0.7779713658056208,0.9474194069210484,0.051683619467915255,0.0008969736110363633,0.9090809146877749,0.9090809146877749,0.0928246848431545,0.0928246848431545,0.8292546530994683,0.667802992,1.936565211,0.982018126,1.83831041,False,False,Both diploid
HCM-SANG-0539-C18,HCM-SANG-0539-C18-01A,0,0.7053441687745546,HCM-SANG-0539-C18-85A,model,1,0.0006278815277254543,COAD,0.16617333118059666,0.768541509230271,0.9615377715587607,0.03745761799687853,0.001004610444360727,0.04717838702639808,0.570794851283543,3.3235401061740966,1.0994473129226965,0.7450376034985674,0.593281064,2.19055268,0.983255086,4.001587144,False,True,Model WGD
HCM-SANG-0541-C20,HCM-SANG-0541-C20-08A,0,0.8790161993434153,HCM-SANG-0541-C20-85A,model,0,0.7858206411567372,READ,0.16010978956999086,0.4927731092436975,0.9187880092567676,0.08078144340993489,0.0004305473332974544,0.9403876165934744,0.9403876165934744,0.06396762602983341,0.06396762602983341,0.7886775670903216,0.139444027,1.956322257,0.998699835,1.898768181,False,False,Both diploid
HCM-SANG-0542-C18,HCM-SANG-0542-C18-01A,0,0.7273200222449455,HCM-SANG-0542-C18-85A,model,1,0.0005381841666218179,COAD,0.19092980284520028,0.6913464248802029,0.9410688337549109,0.05801625316183198,0.0009149130832570906,0.0016529526093037618,0.40095907579968393,3.1182678509799646,0.9754600112618749,0.7824359978660251,0.437650649,2.065285848,0.989404377,3.645972355,False,True,Model WGD
HCM-SANG-0544-C15,HCM-SANG-0544-C15-08A,1,0.19471503148377375,HCM-SANG-0544-C15-85A,model,1,0.1922573237895341,ESCA,0.3539816658593904,0.9612811676464627,0.9862942432233643,0.001219884111009454,0.012485872665626178,0.9294813300726357,0.9294813300726357,0.07679672956893091,0.07679672956893091,0.9308501791600133,0.335001311,2.745205894,0.987436865,2.61328997,True,True,Both WGD
HCM-SANG-0546-C15,HCM-SANG-0546-C15-08A,1,0.09561738693647633,HCM-SANG-0546-C15-85A,model,1,0.17315178587445956,ESCA,0.4169671528263639,0.8916232844297208,0.954810469475988,0.02506144269235599,0.020128087831655993,0.5353751629119344,0.5353751629119344,2.403630608825172,2.403630608825172,0.9350077760878343,0.145787676,3.170887029,0.974793093,2.65695226,True,True,Both WGD
HCM-SANG-0547-C25,HCM-SANG-0547-C25-08A,0,0.9905100191952353,HCM-SANG-0547-C25-85A,model,1,0.012449993721184723,PAAD,0.19792619701128392,0.0013595576905646696,0.8023428950720269,0.19740595231688285,0.00025115261109018175,0.20343959731543623,0.37430697402976365,2.343193755471258,1.4022103880945433,0.09432470646669383,0.219932897,1.836670099,0.971057925,3.13704067,False,True,Model WGD
HCM-SANG-0548-C25,HCM-SANG-0548-C25-01A,1,0.10322372315806469,HCM-SANG-0548-C25-85A,model,1,0.1312451787668407,PAAD,0.23141919164738173,0.6748837209302325,0.9247618535062698,0.06429506843908653,0.010943078054643632,0.6760485345448501,0.6760485345448501,0.4011671930116165,0.4011671930116165,0.7950050313269592,0.214044159,3.121809569,0.980249286,2.904821923,True,True,Both WGD
HCM-SANG-0552-C25,HCM-SANG-0552-C25-08A,0,0.6788655077767612,HCM-SANG-0552-C25-85A,model,0,0.6564052885564107,PAAD,0.24200348025761081,0.9205337286879169,0.9807688857793804,0.014459214609906177,0.0047718996107134525,0.9023965381300768,0.9023965381300768,0.1049929405724554,0.1049929405724554,0.867839741662092,0.258182834,1.95885848,0.992284521,1.85886205,False,False,Both diploid
HCM-SANG-0778-C25,HCM-SANG-0778-C25-01A,1,0.03254220260839926,HCM-SANG-0778-C25-85A,model,1,0.07391062554939634,PAAD,0.47261539565505983,0.8622888593661037,0.9349155947832015,0.060420142439409436,0.0046642627773890895,0.577887230757921,0.577887230757921,0.6558112181136514,0.6558112181136514,0.802550556561899,0.599265376,3.051797619,0.987998251,2.601165377,True,True,Both WGD
HCM-SANG-0780-C25,HCM-SANG-0780-C25-01A,1,0.03166316846958363,HCM-SANG-0780-C25-85A,model,1,0.03195020002511526,PAAD,0.25874100783954934,0.9947999722665187,0.9986545395834454,0.0005561236388425452,0.0007893367777119997,0.9161415948711354,0.9161415948711354,0.09947278505428293,0.09947278505428293,0.964355408726948,0.210899511,3.307204825,0.989844771,3.242656567,True,True,Both WGD
HCM-SANG-1081-C20,HCM-SANG-1081-C20-08A,0,0.38951976032865115,HCM-SANG-1081-C20-85A,model,1,0.20569398848285883,READ,0.6061388873939328,0.6528945187640582,0.7896058697953107,0.03656064438584217,0.17383348581884722,0.08761780009460393,0.4436560783029509,2.3260561074118544,0.9315031110140815,0.6006824868279884,0.1820551,2.92,0.957378819,5.616095584,False,True,Model WGD
HCM-SANG-1082-C15,HCM-SANG-1082-C15-08A,1,0.0009507920276985451,HCM-SANG-1082-C15-85A,model,1,0.08775989810379779,ESCA,0.23864879895233482,0.6481244831992784,0.9160253305347756,0.012162962165653086,0.07181170729957125,0.6489778722157092,0.6489778722157092,0.3613166764361079,0.3613166764361079,0.5613322287073949,0.46586509,2.921742774,0.984824414,2.833426551,True,True,Both WGD
HCM-SANG-1083-C16,HCM-SANG-1083-C16-08A,0,0.9652333028362305,HCM-SANG-1083-C16-85A,model,1,0.21826955850958865,ESCA,0.31309760866835296,0.0014324184953876124,0.6873508781371652,0.3124517876684068,0.00019733419442799992,0.48279032139442524,0.10259616091784952,0.9773295579907333,2.6126351401044348,0.5190330918627367,0.1,1.38,0.99407938,2.59543634,False,True,Model WGD
HCM-SANG-1085-C20,HCM-SANG-1085-C20-08A,0,0.6901673752758194,HCM-SANG-1085-C20-85A,model,0,0.6846778967762769,READ,0.18615790323448683,0.9238700973306351,0.9858278169456255,0.010835441221319268,0.0033367418330552713,0.9277691854470467,0.9277691854470467,0.07768080718809839,0.07768080718809839,0.8675530299900189,0.196243573,5.21,0.996259808,1.907124557,False,False,Both diploid
HCM-SANG-1086-C18,HCM-SANG-1086-C18-01A,0,0.8985881635362287,HCM-SANG-1086-C18-85A,model,0,0.8997183502861346,COAD,0.048813303912598895,0.9893421536199927,0.999479755305599,0.00023321313886945447,0.00028703155553163625,0.9992519340242301,0.9992519340242301,0.001678587067581375,0.001678587067581375,0.994216794287427,0.603015349,2.027940757,0.997670615,2.04888235,False,False,Both diploid
HCM-SANG-1087-C18,HCM-SANG-1087-C18-01A,0,0.8108462049046518,HCM-SANG-1087-C18-85A,model,0,0.721112964856574,COAD,0.04090199666325817,0.04254385964912281,0.9608381321421524,0.0389465941911989,0.0002152736666487272,0.8868078323401019,0.8868078323401019,0.11473182748564494,0.11473182748564494,0.8030668780768745,0.25,2.096666667,0.98004923,2.228769778,False,False,Both diploid
HCM-SANG-1088-C18,HCM-SANG-1088-C18-01A,1,0.15322103223723157,HCM-SANG-1088-C18-85A,model,1,0.18838239778985702,COAD,0.07882604093787561,0.9908966772872099,0.9992824211111709,0.00014351577776581812,0.0005740631110632725,0.9393591635244185,0.9393591635244185,0.0659781044501521,0.0659781044501521,0.9830044621909898,0.708459894,2.976978115,0.992502788,3.076655734,True,True,Both WGD
HCM-SANG-1089-C18,HCM-SANG-1089-C18-01A,0,0.720843872773263,HCM-SANG-1089-C18-85A,model,0,0.6825969179986725,COAD,0.13352349173887304,0.8620180034932151,0.9815761620293131,0.01731159069300181,0.0011122472776850904,0.8932743459900184,0.8932743459900184,0.10753002687336612,0.10753002687336612,0.7605894979730036,0.203077097,2.017637909,0.994450793,2.043987428,False,False,Both diploid
HCM-SANG-1090-C18,HCM-SANG-1090-C18-08A,0,0.9723911522523008,HCM-SANG-1090-C18-85A,model,0,0.9090648153131334,COAD,0.019392569470606174,0.46438482886216464,0.9896130455841989,0.010117862332490178,0.00026909208331090897,0.9414197976878613,0.9414197976878613,0.06219291907514451,0.06219291907514451,0.4369218049382354,0.172766518,2.032449337,0.991964112,2.039858744,False,False,Both diploid
HCM-SANG-1091-C18,HCM-SANG-1091-C18-01A,1,0.00035878944441454535,HCM-SANG-1091-C18-85A,model,1,0.00044848680551818167,COAD,0.2209246003982563,0.9917986195696306,0.9981881133057066,0.0008969736110363633,0.0009149130832570906,0.6878283632635876,0.6878283632635876,0.37410071942446044,0.37410071942446044,0.8742596413973329,0.279713898,4.065235097,0.962011621,3.76367887,True,True,Both WGD
HCM-SANG-1092-C18,HCM-SANG-1092-C18-01A,0,0.7040884057191037,HCM-SANG-1092-C18-85A,model,0,0.7074789659688212,COAD,0.1633030156252803,0.7548061078765242,0.9599590980033368,0.03909010996896471,0.0009507920276985451,0.915862749397062,0.915862749397062,0.0860374186947307,0.0860374186947307,0.9290850055629939,0.728813855,2.110483227,0.995279185,2.087710965,False,False,Both diploid
HCM-SANG-1093-C18,HCM-SANG-1093-C18-01A,0,0.9892721956120051,HCM-SANG-1093-C18-85A,model,0,0.9832445329458407,COAD,0.013813393609959994,0.21948051948051947,0.9892183771953429,0.010404893888021814,0.00037672891663527257,0.9849838468063602,0.9849838468063602,0.015720035374591657,0.015720035374591657,0.39345895879666476,0.311157831,1.923784758,1.0,1.973365662,False,False,Both diploid
HCM-SANG-1094-C16,HCM-SANG-1094-C16-01A,1,0.15128356923739303,HCM-SANG-1094-C16-85A,model,1,0.10738568071327341,ESCA,0.42209784188149185,0.40413957244251775,0.7484885994654037,0.216206519204205,0.03530488133039126,0.500193018254012,0.500193018254012,0.8580120958105848,0.8580120958105848,0.5760963400971272,0.229371971,5.73,0.963190234,2.722328431,True,True,Both WGD
HCM-SANG-1299-C15,HCM-SANG-1299-C15-08A,1,0.12161168218431014,HCM-SANG-1299-C15-85A,model,1,0.14717543009884648,ESCA,0.1901404660674883,0.5899613171053874,0.9220350537287193,0.07030479163303016,0.0076601546382505424,0.4759877068908061,0.4759877068908061,1.599196504609916,1.599196504609916,0.3957158007165025,0.175278318,3.23,0.98777784,2.887954751,True,True,Both WGD
HCM-SANG-1300-C18,HCM-SANG-1300-C18-01A,1,0.02873903449760508,HCM-SANG-1300-C18-85A,model,1,0.014333638304361086,COAD,0.267513409755485,0.7965396995708155,0.9455716412823135,0.0009687314999192723,0.05345962721776725,0.8114018761167362,0.8114018761167362,0.2245011911852293,0.2245011911852293,0.9013331124968398,0.368552064,2.804738353,0.995820628,2.972999416,True,True,Both WGD
HCM-SANG-1301-C20,HCM-SANG-1301-C20-08A,0,0.7340293848554975,HCM-SANG-1301-C20-85A,model,0,0.7541395332149328,READ,0.16699854690275012,0.8247932108711999,0.9707407208079938,0.02841612399763199,0.0008431551943741815,0.9211472123390345,0.9211472123390345,0.09899040979609529,0.09899040979609529,0.730164502434246,0.291699563,2.091222967,0.998483879,2.019232373,False,False,Both diploid
HCM-SANG-1302-C15,HCM-SANG-1302-C15-08A,0,0.6843908652207452,HCM-SANG-1302-C15-85A,model,0,0.7583194302423623,ESCA,0.231598586369589,0.37676219984508136,0.8556590065120284,0.06201675546705416,0.08232423802091743,0.7860348946644465,0.7860348946644465,0.2154854122927677,0.2154854122927677,0.4381471798792234,0.14,2.006149608,0.9743915,2.009570784,False,False,Both diploid
HCM-SANG-1304-C20,HCM-SANG-1304-C20-01A,0,0.9701128392802684,HCM-SANG-1304-C20-85A,model,1,0.17117844393017959,READ,0.267316075561057,0.002751493188376619,0.7334194427999928,0.26552212833898425,0.0010584288610229087,0.32202172712207694,0.14476155404161295,1.5226661756582582,2.0285030381145277,0.46573037352391133,0.126170463,4.09,0.995474207,2.838819238,False,True,Model WGD
HCM-SANG-1305-C15,HCM-SANG-1305-C15-08A,1,0.1977826812335181,HCM-SANG-1305-C15-85A,model,1,0.21258274581561812,ESCA,0.4669285829610893,0.9866682034731827,0.9937750031394076,0.0012916419998923632,0.004933354860699998,0.8062916674404353,0.8062916674404353,0.2085461197051013,0.2085461197051013,0.875395715186717,0.399652335,2.219706003,0.992599409,2.390604512,True,True,Both WGD
HCM-SANG-1306-C25,HCM-SANG-1306-C25-01A,1,0.1025061442692356,HCM-SANG-1306-C25-85A,model,1,0.14572233284896757,PAAD,0.25759288161742283,0.7262344174385403,0.9294799347003211,0.04045350985773999,0.030066555441938897,0.3674401473296501,0.3674401473296501,0.7704788213627992,0.7704788213627992,0.3060791812126829,0.187769595,2.846655951,0.99249775,2.764253908,True,True,Both WGD
HCM-SANG-1309-C25,HCM-SANG-1309-C25-01A,0,0.6547548571121038,HCM-SANG-1309-C25-85A,model,0,0.5814900525626536,PAAD,0.3686920330803868,0.6885461268976255,0.8851694383151247,0.07391062554939634,0.040919936135478896,0.8533323535895363,0.8533323535895363,0.15838783158204128,0.15838783158204128,0.7556799327542683,0.301949383,1.820542707,0.996917485,1.739457188,False,False,Both diploid
HCM-SANG-1310-C15,HCM-SANG-1310-C15-01A,1,0.1588899054589814,HCM-SANG-1310-C15-85A,model,1,0.14376693037690833,ESCA,0.464775846294602,0.7467963563378107,0.8823170622320291,0.0995461313528156,0.018136806415155266,0.6339900570797274,0.6339900570797274,0.40928005892100905,0.40928005892100905,0.8052147081967824,0.557603021,2.757550802,0.990869916,2.781655735,True,True,Both WGD
HCM-SANG-1311-C18,HCM-SANG-1311-C18-01A,2,0.00025115261109018175,HCM-SANG-1311-C18-85A,model,1,0.029492492330875624,COAD,0.1710708070968552,0.9757760067114094,0.995855981917012,0.0019912814165007264,0.0021527366664872718,0.0003445836884963456,0.14084404867698,4.885924663124104,1.2044650791635685,0.9375297311605315,0.416098333,4.534386824,0.984160915,2.965189784,True,True,Both WGD
HCM-SANG-1312-C20,HCM-SANG-1312-C20-08A,0,0.9857201801123011,HCM-SANG-1312-C20-85A,model,1,0.07583014907701416,READ,0.11083005937965305,0.02120427322758174,0.8915200114812623,0.10830059379653051,0.00017939472220727267,0.16212780070754718,0.15689489976415094,1.3199439858490567,1.3700250589622642,0.15772094630542022,0.132446886,1.930905405,0.986024294,2.954658319,False,True,Model WGD
HCM-SANG-1313-C18,HCM-SANG-1313-C18-06A,0,0.5946576251726674,HCM-SANG-1313-C18-85A,model,1,0.0007534578332705451,COAD,0.2666523150888901,0.9844590958019376,0.995855981917012,0.0009866709721399996,0.0031573471108479988,0.002963099291432778,0.428195454127174,2.2695316094598326,0.827054384834821,0.8415690277094631,0.589291708,2.009595208,0.987347763,3.410225368,False,True,Model WGD
